Track_ID,Main_Field,Sub_Track,Difficulty_Level,Avg_Salary_USD,Required_Skills,Programming_Languages,Learning_Time_Months,Job_Demand_Score,Certification_Recommended,Tools_Used,Industry_Using_It,Remote_Friendly,Growth_Rate_Percentage,Country_Demand,Gender,Age
752,Database Engineering,DBA,Beginner," $168,557.00 ","Cybersecurity, TensorFlow, Linux","Python, Go",6,25,Azure Administrator,"TensorFlow, MongoDB, Unity",Retail,No,4.38,Egypt,Male,49
753,Robotics,Control Systems,Advanced," $124,565.00 ","Algorithms, TensorFlow, Networks","Java, MATLAB",19,97,Oracle DBA,"Jira, Kubernetes, PyTorch",Healthcare,Yes,7.24,Australia,Female,26
754,Cybersecurity,Network Security,Beginner," $107,468.00 ","Problem Solving, Cybersecurity, Docker","Python, JavaScript",32,22,CCNA,"MySQL, PyTorch, Postman",Finance,No,3.24,Australia,Female,54
755,Embedded Systems,Firmware Engineer,Advanced," $83,527.00 ","Networks, Problem Solving, Cloud","Go, MATLAB",34,94,TensorFlow Developer,"Kubernetes, Docker, Jira",Tech,No,9.83,India,Female,27
756,Embedded Systems,Microcontrollers,Beginner," $148,042.00 ","Problem Solving, Algorithms, Docker","SQL, JavaScript",32,47,CCNA,"Postman, TensorFlow, Docker",Tech,Yes,8.42,USA,Female,37
757,IT Support,Technical Support,Advanced," $68,328.00 ","Linux, PyTorch, Algorithms","SQL, Go",17,87,AWS Solutions Architect,"MongoDB, Docker, Postman",Tech,Yes,11.49,Canada,Female,23
758,UI/UX,Interaction Design,Advanced," $71,279.00 ","Docker, Systems Design, Cybersecurity","Java, MATLAB",27,81,None,"VS Code, MongoDB, Postman",Education,No,7.48,UAE,Male,20
759,IT Support,Helpdesk,Advanced," $127,178.00 ","Problem Solving, Systems Design, Kubernetes","Swift, Kotlin",26,37,CEH,"Unity, Postman, MySQL",Education,Yes,7.73,Australia,Male,59
760,Cybersecurity,SOC Analyst,Beginner," $136,566.00 ","Networks, Kubernetes, Linux","MATLAB, Kotlin",19,45,TensorFlow Developer,"Jira, Unity, Kubernetes",Tech,No,1.65,France,Male,28
761,Web Development,Backend,Advanced," $65,372.00 ","Cybersecurity, Docker, PyTorch","MATLAB, Go",35,36,Kubernetes CKA,"Docker, MongoDB, Jira",Tech,No,11.58,Egypt,Female,60
762,Machine Learning,Deep Learning,Advanced," $108,431.00 ","Cybersecurity, APIs, Problem Solving","Go, MATLAB",3,53,None,"Docker, Git, VS Code",Healthcare,Yes,9.45,USA,Female,34
763,Machine Learning,Deep Learning,Beginner," $179,271.00 ","Cybersecurity, Cloud, APIs","Python, Java",31,84,CCNA,"Kubernetes, MongoDB, Docker",Tech,Yes,6.31,Germany,Male,49
764,Machine Learning,ML Engineering,Beginner," $141,971.00 ","Cloud, Networks, Problem Solving","C++, Swift",25,63,TensorFlow Developer,"Docker, VS Code, MySQL",Education,Yes,1.63,UK,Female,21
765,UI/UX,UI Designer,Beginner," $62,601.00 ","Networks, Cybersecurity, Cloud","Rust, Swift",29,47,Oracle DBA,"MongoDB, Jira, Git",Tech,Yes,3.9,Australia,Male,21
766,IT Support,IT Operations,Advanced," $148,714.00 ","Cloud, Problem Solving, Systems Design","C#, Rust",22,61,CCNA,"MySQL, PyTorch, Postman",Tech,Yes,4.88,Australia,Male,34
767,Artificial Intelligence,Robotics AI,Beginner," $124,289.00 ","Systems Design, Data Structures, Problem Solving","Kotlin, JavaScript",9,67,Kubernetes CKA,"Unity, MySQL, MongoDB",Healthcare,Yes,2.5,UK,Male,58
768,Data Science,BI Analyst,Advanced," $121,050.00 ","APIs, Data Structures, Algorithms","C++, Java",30,86,Kubernetes CKA,"VS Code, MongoDB, TensorFlow",Retail,No,10.89,India,Female,36
769,Networking,Network Engineer,Advanced," $106,732.00 ","Kubernetes, Algorithms, Networks","Swift, Rust",11,28,TensorFlow Developer,"Docker, TensorFlow, PyTorch",Retail,No,3.11,India,Female,22
770,DevOps,CI/CD,Intermediate," $95,841.00 ","Data Structures, Cloud, Linux","Swift, SQL",2,51,CEH,"Kubernetes, Postman, MongoDB",Tech,No,6.88,UAE,Male,49
771,Data Science,Big Data,Advanced," $125,744.00 ","Algorithms, APIs, Linux","Go, Python",4,39,CCNA,"Git, Jira, Docker",Tech,Yes,9.42,Germany,Male,39
772,DevOps,CI/CD,Intermediate," $170,722.00 ","TensorFlow, Kubernetes, Networks","Go, Rust",28,97,CCNA,"Git, TensorFlow, MongoDB",Healthcare,No,8.03,Australia,Male,23
773,Machine Learning,Deep Learning,Intermediate," $85,740.00 ","APIs, TensorFlow, PyTorch","C++, Swift",30,72,Kubernetes CKA,"MongoDB, TensorFlow, PyTorch",Education,No,5.27,USA,Male,52
774,IT Support,IT Operations,Advanced," $103,811.00 ","TensorFlow, Cybersecurity, APIs","Rust, JavaScript",2,20,AWS Solutions Architect,"PyTorch, Kubernetes, MySQL",Healthcare,Yes,3.51,UK,Female,39
775,Mobile Development,iOS,Beginner," $152,492.00 ","Cloud, Problem Solving, Algorithms","Rust, Go",21,29,AWS Solutions Architect,"Postman, VS Code, Docker",Finance,Yes,10.32,France,Female,18
776,Cloud Computing,AWS Architect,Intermediate," $49,256.00 ","APIs, Kubernetes, Cloud","SQL, Kotlin",6,84,CEH,"Jira, Unity, Postman",Retail,Yes,3.34,France,Male,37
777,Robotics,Control Systems,Beginner," $83,361.00 ","Cloud, Systems Design, Cybersecurity","C++, Java",30,87,Oracle DBA,"Jira, Git, MongoDB",Finance,No,7.61,France,Male,39
778,Web Development,Frontend,Beginner," $167,626.00 ","Cloud, Linux, Problem Solving","C++, MATLAB",22,95,Google Data Engineer,"Docker, VS Code, PyTorch",Tech,Yes,9.47,UAE,Female,28
779,IT Support,Technical Support,Advanced," $148,946.00 ","Cloud, Cybersecurity, Systems Design","Kotlin, C#",8,66,Google Data Engineer,"VS Code, MongoDB, PyTorch",Finance,No,10.99,USA,Female,30
780,Machine Learning,Reinforcement Learning,Advanced," $144,601.00 ","Docker, PyTorch, TensorFlow","Go, Kotlin",6,40,Kubernetes CKA,"VS Code, MySQL, TensorFlow",Education,No,9.51,India,Male,59
781,UI/UX,UX Researcher,Advanced," $114,601.00 ","Networks, Problem Solving, Cybersecurity","Swift, MATLAB",21,34,TensorFlow Developer,"VS Code, Docker, MySQL",Finance,Yes,7.22,India,Male,20
782,Artificial Intelligence,Computer Vision,Intermediate," $60,700.00 ","Kubernetes, Data Structures, TensorFlow","C#, Go",9,60,Kubernetes CKA,"VS Code, Kubernetes, Git",Finance,Yes,4.6,France,Male,26
783,Networking,Network Engineer,Intermediate," $103,353.00 ","Systems Design, APIs, Data Structures","SQL, C++",16,56,CEH,"Unity, PyTorch, Kubernetes",Healthcare,No,6.33,Egypt,Female,29
784,Database Engineering,DBA,Intermediate," $131,502.00 ","Systems Design, Cybersecurity, Data Structures","JavaScript, C#",25,46,Google Data Engineer,"Kubernetes, VS Code, TensorFlow",Tech,Yes,10.28,UAE,Female,40
785,Embedded Systems,Firmware Engineer,Beginner," $55,523.00 ","Systems Design, Algorithms, TensorFlow","SQL, Java",35,43,TensorFlow Developer,"VS Code, Git, MongoDB",Manufacturing,Yes,5.2,Germany,Female,31
786,Mobile Development,Cross-platform,Intermediate," $124,995.00 ","Cybersecurity, Kubernetes, Linux","Java, Kotlin",4,53,Kubernetes CKA,"VS Code, Docker, Postman",Education,No,10.7,Australia,Male,50
787,Blockchain,Crypto Security,Advanced," $177,686.00 ","Problem Solving, TensorFlow, PyTorch","Rust, Kotlin",24,88,CCNA,"Git, Docker, Postman",Tech,No,5.61,Canada,Male,35
788,Database Engineering,DBA,Beginner," $77,044.00 ","Linux, PyTorch, APIs","MATLAB, Rust",7,76,TensorFlow Developer,"MongoDB, VS Code, Git",Healthcare,No,11.72,UAE,Female,58
789,Blockchain,Web3 Developer,Beginner," $152,230.00 ","Cloud, Linux, TensorFlow","Python, C++",22,80,CCNA,"Kubernetes, MongoDB, TensorFlow",Education,Yes,6.09,UK,Female,26
790,Cybersecurity,Network Security,Advanced," $78,578.00 ","Kubernetes, Problem Solving, TensorFlow","Kotlin, Python",23,66,CCNA,"Unity, Git, VS Code",Finance,No,3.51,India,Male,40
791,Artificial Intelligence,Computer Vision,Beginner," $151,435.00 ","Problem Solving, Docker, Kubernetes","Python, Java",6,32,CEH,"TensorFlow, MongoDB, Jira",Education,Yes,5.94,UK,Female,27
792,Web Development,Frontend,Intermediate," $97,649.00 ","PyTorch, Cloud, Linux","JavaScript, Go",31,81,Azure Administrator,"VS Code, Jira, Postman",Finance,Yes,10.09,UK,Female,36
793,Blockchain,Smart Contracts,Intermediate," $65,711.00 ","Linux, Cybersecurity, PyTorch","MATLAB, JavaScript",28,70,AWS Solutions Architect,"Git, TensorFlow, MongoDB",Manufacturing,No,3.41,France,Male,22
794,Blockchain,Smart Contracts,Intermediate," $170,429.00 ","Problem Solving, Cybersecurity, Networks","Python, Swift",17,41,None,"Postman, VS Code, Docker",Manufacturing,Yes,5.63,USA,Female,40
795,Robotics,Robot Design,Beginner," $42,708.00 ","TensorFlow, Networks, Data Structures","C++, C#",9,35,Azure Administrator,"VS Code, MongoDB, Unity",Finance,Yes,2.32,USA,Male,47
796,Robotics,Autonomous Systems,Advanced," $50,014.00 ","Problem Solving, Linux, Cybersecurity","Swift, Java",11,51,TensorFlow Developer,"PyTorch, Docker, Jira",Education,No,3.26,Canada,Male,42
797,Data Science,NLP,Advanced," $118,077.00 ","Networks, Docker, Kubernetes","Java, Kotlin",10,30,Kubernetes CKA,"Unity, MySQL, Jira",Finance,Yes,8.1,UAE,Male,45
798,IT Support,Technical Support,Advanced," $67,128.00 ","Problem Solving, Linux, TensorFlow","Python, SQL",18,87,AWS Solutions Architect,"Git, PyTorch, Kubernetes",Finance,Yes,11.47,Canada,Male,51
799,IT Support,IT Operations,Beginner," $118,958.00 ","Problem Solving, Networks, Docker","Python, Go",26,40,CEH,"Unity, Docker, Git",Education,Yes,7.38,UAE,Male,42
800,Web Development,Backend,Beginner," $173,872.00 ","Networks, Kubernetes, APIs","Go, SQL",2,82,Kubernetes CKA,"Jira, Unity, PyTorch",Manufacturing,Yes,6.84,UAE,Male,27
801,Game Development,Unreal Developer,Intermediate," $117,603.00 ","Problem Solving, PyTorch, Networks","C#, Swift",18,85,TensorFlow Developer,"Jira, Unity, Git",Manufacturing,Yes,8.82,Egypt,Male,31
802,DevOps,Automation,Intermediate," $178,335.00 ","Docker, Algorithms, Networks","Kotlin, C#",7,20,AWS Solutions Architect,"Unity, Postman, PyTorch",Finance,No,2.78,Canada,Female,59
803,Blockchain,Web3 Developer,Beginner," $53,689.00 ","Problem Solving, Data Structures, Cloud","Java, Kotlin",18,53,Oracle DBA,"Docker, MongoDB, VS Code",Education,Yes,9.97,Germany,Male,47
804,Blockchain,Web3 Developer,Intermediate," $124,040.00 ","Cybersecurity, Problem Solving, Networks","C++, C#",14,89,Kubernetes CKA,"MySQL, Docker, PyTorch",Manufacturing,No,5.02,Australia,Male,58
805,DevOps,Cloud DevOps,Advanced," $82,291.00 ","Algorithms, Docker, APIs","Python, Rust",4,82,None,"Unity, MongoDB, Git",Healthcare,No,9.53,Germany,Female,42
806,UI/UX,Interaction Design,Advanced," $40,174.00 ","TensorFlow, APIs, Data Structures","C++, Rust",2,86,TensorFlow Developer,"Postman, VS Code, MySQL",Manufacturing,No,6.57,Canada,Female,31
807,Embedded Systems,Microcontrollers,Intermediate," $125,091.00 ","Cloud, TensorFlow, Linux","Kotlin, SQL",33,87,Azure Administrator,"PyTorch, Docker, MongoDB",Education,No,5.54,Australia,Female,52
808,Database Engineering,Data Modeling,Advanced," $64,618.00 ","Data Structures, Networks, PyTorch","Python, Java",15,77,Azure Administrator,"Jira, Git, Unity",Healthcare,No,7.97,Egypt,Male,51
809,Database Engineering,Data Modeling,Advanced," $110,305.00 ","PyTorch, Cybersecurity, APIs","MATLAB, Kotlin",5,78,Google Data Engineer,"Docker, Kubernetes, MySQL",Tech,Yes,6.76,USA,Female,27
810,Robotics,Robot Design,Intermediate," $110,533.00 ","Kubernetes, Networks, Cloud","Java, SQL",34,68,None,"Jira, MongoDB, Unity",Education,No,7.18,USA,Male,52
811,Web Development,Backend,Intermediate," $171,060.00 ","Cybersecurity, TensorFlow, APIs","Swift, C++",2,88,AWS Solutions Architect,"MongoDB, Kubernetes, VS Code",Education,No,9.04,USA,Male,28
812,Cybersecurity,Network Security,Intermediate," $171,461.00 ","Docker, APIs, Kubernetes","SQL, MATLAB",14,83,Oracle DBA,"Git, VS Code, MySQL",Education,Yes,9,Egypt,Male,28
813,DevOps,Automation,Advanced," $98,002.00 ","Cybersecurity, Problem Solving, Systems Design","SQL, Swift",13,99,TensorFlow Developer,"PyTorch, Unity, Docker",Education,Yes,2.88,France,Male,38
814,Blockchain,Smart Contracts,Advanced," $41,481.00 ","Algorithms, Systems Design, Kubernetes","Go, MATLAB",26,39,Azure Administrator,"Jira, Postman, Kubernetes",Retail,No,8.61,India,Female,38
815,Cloud Computing,AWS Architect,Beginner," $165,355.00 ","TensorFlow, Cloud, PyTorch","Java, JavaScript",24,21,Kubernetes CKA,"PyTorch, Kubernetes, Docker",Healthcare,No,10.65,UK,Female,39
816,Database Engineering,Data Modeling,Intermediate," $167,815.00 ","Networks, Cloud, APIs","Kotlin, Python",8,97,None,"PyTorch, Postman, MongoDB",Finance,Yes,8.06,Australia,Male,24
817,Machine Learning,Reinforcement Learning,Advanced," $167,426.00 ","PyTorch, Cybersecurity, Systems Design","Kotlin, C++",17,70,Azure Administrator,"TensorFlow, MongoDB, Jira",Retail,No,1.63,France,Male,34
818,Game Development,Unreal Developer,Advanced," $77,327.00 ","Docker, Kubernetes, Linux","Python, C#",9,31,AWS Solutions Architect,"Git, MongoDB, Unity",Tech,No,4.52,Canada,Male,19
819,DevOps,Cloud DevOps,Advanced," $99,722.00 ","Cybersecurity, PyTorch, APIs","C++, Go",6,46,None,"VS Code, Docker, Git",Education,Yes,5.82,Germany,Female,29
820,DevOps,CI/CD,Intermediate," $59,552.00 ","Data Structures, Problem Solving, PyTorch","SQL, Go",6,76,TensorFlow Developer,"Git, Jira, PyTorch",Tech,Yes,10.72,UAE,Male,59
821,Machine Learning,Reinforcement Learning,Advanced," $40,887.00 ","Networks, Cybersecurity, Docker","C#, Swift",34,81,CCNA,"Jira, PyTorch, Docker",Tech,Yes,2.38,Australia,Male,35
822,Data Science,NLP,Advanced," $158,248.00 ","Networks, APIs, TensorFlow","Go, MATLAB",20,88,Google Data Engineer,"VS Code, PyTorch, TensorFlow",Manufacturing,Yes,2.26,Germany,Female,28
823,Blockchain,Web3 Developer,Beginner," $117,789.00 ","Data Structures, APIs, Linux","Java, C++",5,52,CCNA,"Unity, Docker, Kubernetes",Healthcare,Yes,8.24,Australia,Female,33
824,UI/UX,UX Researcher,Intermediate," $174,837.00 ","Cloud, Networks, Data Structures","SQL, C#",8,98,TensorFlow Developer,"MongoDB, MySQL, Jira",Healthcare,Yes,2.72,Canada,Male,35
825,Database Engineering,SQL Optimization,Advanced," $144,245.00 ","Networks, Problem Solving, Cybersecurity","Swift, SQL",30,39,TensorFlow Developer,"Git, PyTorch, Unity",Tech,Yes,4.42,UAE,Female,52
826,Data Science,BI Analyst,Intermediate," $95,633.00 ","TensorFlow, Data Structures, Docker","Swift, JavaScript",11,76,Kubernetes CKA,"VS Code, TensorFlow, Unity",Healthcare,Yes,1.62,France,Female,43
827,Embedded Systems,IoT Developer,Beginner," $144,092.00 ","Algorithms, Problem Solving, Linux","SQL, C++",11,36,Google Data Engineer,"Kubernetes, Jira, MongoDB",Tech,No,2.58,UK,Male,33
828,Data Science,Big Data,Advanced," $135,556.00 ","Systems Design, Networks, Algorithms","SQL, Go",29,81,Azure Administrator,"PyTorch, Kubernetes, TensorFlow",Retail,Yes,7.33,France,Female,23
829,DevOps,Automation,Beginner," $150,041.00 ","Data Structures, Algorithms, Networks","Rust, JavaScript",21,60,AWS Solutions Architect,"VS Code, Postman, MongoDB",Education,Yes,3.65,India,Male,60
830,Game Development,Unity Developer,Beginner," $166,155.00 ","Linux, Problem Solving, Networks","Swift, Java",8,22,None,"Git, Docker, Unity",Tech,Yes,3.66,UK,Female,59
831,Cloud Computing,GCP Engineer,Beginner," $72,088.00 ","Kubernetes, TensorFlow, Cloud","Go, JavaScript",17,21,Google Data Engineer,"PyTorch, Docker, MongoDB",Education,No,4.52,UK,Male,29
832,Cybersecurity,Network Security,Intermediate," $116,361.00 ","Data Structures, Problem Solving, APIs","Kotlin, Go",23,45,CEH,"MongoDB, TensorFlow, Docker",Education,Yes,7.84,Egypt,Male,30
833,Game Development,Unreal Developer,Beginner," $100,710.00 ","Algorithms, APIs, Problem Solving","C++, Go",28,48,AWS Solutions Architect,"PyTorch, Docker, TensorFlow",Healthcare,No,11.22,France,Male,21
834,IT Support,Helpdesk,Advanced," $108,136.00 ","Data Structures, APIs, PyTorch","Swift, MATLAB",21,38,CCNA,"Jira, MySQL, MongoDB",Education,No,8.05,USA,Female,56
835,IT Support,Technical Support,Intermediate," $66,990.00 ","Cybersecurity, Linux, Cloud","Kotlin, JavaScript",3,49,AWS Solutions Architect,"Unity, Git, Jira",Education,No,8.24,India,Male,19
836,Robotics,Autonomous Systems,Intermediate," $168,133.00 ","Cloud, APIs, Docker","JavaScript, Go",16,46,Azure Administrator,"TensorFlow, Postman, Unity",Education,Yes,8.6,France,Female,43
837,UI/UX,UX Researcher,Beginner," $151,072.00 ","Data Structures, Problem Solving, Systems Design","SQL, C#",33,67,None,"Kubernetes, Docker, Jira",Tech,Yes,7.63,France,Male,44
838,Robotics,Robot Design,Beginner," $94,330.00 ","APIs, Linux, Systems Design","MATLAB, C++",3,48,TensorFlow Developer,"Jira, Kubernetes, Git",Healthcare,No,3.33,Egypt,Male,44
839,Blockchain,Smart Contracts,Intermediate," $42,642.00 ","Kubernetes, PyTorch, TensorFlow","SQL, Go",27,29,Azure Administrator,"Docker, PyTorch, TensorFlow",Retail,Yes,7.93,Egypt,Female,32
840,IT Support,Helpdesk,Advanced," $88,442.00 ","Kubernetes, Systems Design, PyTorch","Java, MATLAB",23,70,CEH,"TensorFlow, MongoDB, PyTorch",Tech,Yes,10.77,Germany,Male,25
841,Cybersecurity,Forensics,Advanced," $139,575.00 ","Cybersecurity, PyTorch, Algorithms","JavaScript, Java",23,49,Oracle DBA,"MySQL, VS Code, Docker",Finance,Yes,8.64,Canada,Male,24
842,Robotics,Robot Design,Advanced," $81,243.00 ","Linux, Data Structures, Problem Solving","Python, Rust",2,64,CCNA,"VS Code, Kubernetes, TensorFlow",Tech,Yes,7.62,Egypt,Female,57
843,Blockchain,Smart Contracts,Intermediate," $105,618.00 ","TensorFlow, Cybersecurity, Algorithms","Python, Java",2,29,CEH,"MongoDB, VS Code, Unity",Finance,Yes,5.69,Australia,Male,29
844,Web Development,Full Stack,Intermediate," $121,132.00 ","Data Structures, Problem Solving, PyTorch","JavaScript, Kotlin",33,51,Azure Administrator,"MySQL, Unity, MongoDB",Finance,Yes,3.75,India,Male,30
845,UI/UX,UX Researcher,Beginner," $110,821.00 ","Systems Design, PyTorch, APIs","Python, JavaScript",18,93,Kubernetes CKA,"Unity, VS Code, TensorFlow",Finance,Yes,1.59,Germany,Male,60
846,Data Science,NLP,Beginner," $118,513.00 ","Algorithms, TensorFlow, Problem Solving","Go, C++",22,44,Kubernetes CKA,"TensorFlow, PyTorch, Docker",Education,Yes,6.06,Egypt,Male,34
847,Web Development,Frontend,Intermediate," $109,212.00 ","Cloud, APIs, Problem Solving","Java, MATLAB",10,46,AWS Solutions Architect,"Postman, VS Code, PyTorch",Finance,Yes,1.6,UK,Female,34
848,Embedded Systems,Firmware Engineer,Advanced," $84,816.00 ","Cloud, Linux, Problem Solving","Python, MATLAB",21,59,CEH,"PyTorch, Postman, MongoDB",Education,No,8.37,USA,Female,53
849,Machine Learning,Deep Learning,Advanced," $83,764.00 ","PyTorch, Data Structures, Kubernetes","Rust, MATLAB",24,71,AWS Solutions Architect,"Jira, Git, Postman",Retail,No,1.64,UK,Male,38
850,UI/UX,UX Researcher,Beginner," $143,998.00 ","APIs, Docker, Problem Solving","C++, Swift",34,88,CEH,"VS Code, MongoDB, Kubernetes",Retail,Yes,2.31,Australia,Female,25
851,Mobile Development,iOS,Advanced," $152,935.00 ","Networks, Data Structures, Algorithms","Kotlin, Rust",12,80,Google Data Engineer,"PyTorch, MongoDB, Postman",Manufacturing,Yes,5.96,UAE,Male,22
852,DevOps,Cloud DevOps,Advanced," $93,053.00 ","Problem Solving, Algorithms, Docker","Swift, MATLAB",34,94,None,"Git, MongoDB, TensorFlow",Tech,Yes,7.75,UAE,Female,43
853,IT Support,Technical Support,Beginner," $74,397.00 ","Kubernetes, Networks, Docker","C#, Python",11,57,Google Data Engineer,"VS Code, MongoDB, PyTorch",Education,No,5.52,Australia,Male,33
854,Web Development,Full Stack,Beginner," $176,355.00 ","TensorFlow, Networks, Algorithms","JavaScript, Python",14,65,Azure Administrator,"MySQL, Docker, MongoDB",Manufacturing,Yes,5.67,France,Male,53
855,Web Development,Full Stack,Intermediate," $40,869.00 ","Linux, Algorithms, PyTorch","Java, SQL",2,27,CEH,"Postman, MongoDB, Docker",Retail,No,2.22,Australia,Male,45
856,Cloud Computing,GCP Engineer,Beginner," $122,409.00 ","Problem Solving, Docker, Systems Design","Rust, Python",18,92,CEH,"Postman, MongoDB, Jira",Healthcare,Yes,3.67,UAE,Male,46
857,Machine Learning,Deep Learning,Advanced," $48,024.00 ","Kubernetes, APIs, Problem Solving","Python, C#",29,73,Google Data Engineer,"MongoDB, Kubernetes, Unity",Finance,Yes,10.53,UAE,Male,29
858,Data Science,BI Analyst,Advanced," $125,178.00 ","Algorithms, Kubernetes, APIs","Python, Rust",22,21,CEH,"VS Code, PyTorch, Docker",Retail,Yes,8.12,UK,Male,54
